time_ms,theta_ref,theta,control_voltage,motor_voltage
3490.0,0.1,0.0936,-0.13,-0.5
3495.0,0.1,0.0998,-0.0,-0.37
3500.0,0.1,0.0987,-0.03,-0.4
3505.0,0.1,0.1008,0.02,0.36
3510.0,0.1,0.1008,0.02,0.36
3515.0,0.1,0.1038,0.08,0.42
3520.0,0.1,0.1023,0.05,0.39
3525.0,0.1,0.1019,0.04,0.38
3530.0,0.1,0.1023,0.05,0.39
3535.0,0.1,0.1012,0.02,0.36
3540.0,0.1,0.0965,-0.07,-0.44
3545.0,0.1,0.0932,-0.14,-0.51
3550.0,0.1,0.0979,-0.04,-0.41
3555.0,0.1,0.0961,-0.08,-0.45
3560.0,0.1,0.0983,-0.03,-0.4
3565.0,0.1,0.0969,-0.06,-0.43
3570.0,0.1,0.1038,0.08,0.42
3575.0,0.1,0.1008,0.02,0.36
3580.0,0.1,0.0969,-0.06,-0.43
3585.0,0.1,0.1012,0.02,0.36
3590.0,0.1,0.1012,0.02,0.36
3595.0,0.1,0.1056,0.11,0.45
3600.0,0.1,0.1027,0.05,0.39
3605.0,0.1,0.1005,0.01,0.35
3610.0,0.1,0.1012,0.02,0.36
3615.0,0.1,0.0987,-0.03,-0.4
3620.0,0.1,0.0932,-0.14,-0.51
3625.0,0.1,0.0911,-0.18,-0.55
3630.0,0.1,0.0987,-0.03,-0.4
3635.0,0.1,0.0969,-0.06,-0.43
3640.0,0.1,0.1008,0.02,0.36
3645.0,0.1,0.1005,0.01,0.35
3650.0,0.1,0.0972,-0.06,-0.43
3655.0,0.1,0.0994,-0.01,-0.38
3660.0,0.1,0.1001,0.0,0.34
3665.0,0.1,0.0998,-0.0,-0.37
3670.0,0.1,0.0998,-0.0,-0.37
3675.0,0.1,0.1008,0.02,0.36
3680.0,0.1,0.1027,0.05,0.39
3685.0,0.1,0.1016,0.03,0.37
3690.0,0.1,0.1019,0.04,0.38
3695.0,0.1,0.1012,0.02,0.36
3700.0,0.1,0.0998,-0.0,-0.37
3705.0,0.1,0.0983,-0.03,-0.4
3710.0,0.1,0.1019,0.04,0.38
3715.0,0.1,0.0987,-0.03,-0.4
3720.0,0.1,0.0998,-0.0,-0.37
3725.0,0.1,0.0932,-0.14,-0.51
3730.0,0.1,0.0998,-0.0,-0.37
3735.0,0.1,0.0954,-0.09,-0.46
3740.0,0.1,0.099,-0.02,-0.39
3745.0,0.1,0.1164,0.33,0.67
3750.0,0.1,0.1048,0.1,0.44
3755.0,0.1,0.1023,0.05,0.39
3760.0,0.1,0.1012,0.02,0.36
3765.0,0.1,0.1038,0.08,0.42
3770.0,0.1,0.1085,0.17,0.51
3775.0,0.1,0.1023,0.05,0.39
3780.0,0.1,0.086,-0.28,-0.65
3785.0,0.1,0.0998,-0.0,-0.37
3790.0,0.1,0.0976,-0.05,-0.42
3795.0,0.1,0.1001,0.0,0.34
3800.0,0.1,0.0976,-0.05,-0.42
3805.0,0.1,0.094,-0.12,-0.49
3810.0,0.1,0.0998,-0.0,-0.37
3815.0,0.1,0.0998,-0.0,-0.37
3820.0,0.1,0.1001,0.0,0.34
3825.0,0.1,0.0987,-0.03,-0.4
3830.0,0.1,0.1012,0.02,0.36
3835.0,0.1,0.1041,0.08,0.42
3840.0,0.1,0.0994,-0.01,-0.38
3845.0,0.1,0.1034,0.07,0.41
3850.0,0.1,0.1034,0.07,0.41
3855.0,0.1,0.1038,0.08,0.42
3860.0,0.1,0.1001,0.0,0.34
3865.0,0.1,0.1016,0.03,0.37
3870.0,0.1,0.095,-0.1,-0.47
3875.0,0.1,0.0976,-0.05,-0.42
3880.0,0.1,0.0987,-0.03,-0.4
3885.0,0.1,0.0976,-0.05,-0.42
3890.0,0.1,0.0972,-0.06,-0.43
3895.0,0.1,0.1005,0.01,0.35
3900.0,0.1,0.107,0.14,0.48
3905.0,0.1,0.1048,0.1,0.44
3910.0,0.1,0.0972,-0.06,-0.43
3915.0,0.1,0.1005,0.01,0.35
3920.0,0.1,0.0965,-0.07,-0.44
3925.0,0.1,0.1008,0.02,0.36
3930.0,0.1,0.1008,0.02,0.36
3935.0,0.1,0.0994,-0.01,-0.38
3940.0,0.1,0.103,0.06,0.4
3945.0,0.1,0.0958,-0.08,-0.45
3950.0,0.1,0.1005,0.01,0.35
3955.0,0.1,0.1023,0.05,0.39
3960.0,0.1,0.0998,-0.0,-0.37
3965.0,0.1,0.0994,-0.01,-0.38
3970.0,0.1,0.0961,-0.08,-0.45
3975.0,0.1,0.0998,-0.0,-0.37
3980.0,0.1,0.1001,0.0,0.34
3985.0,0.1,0.0954,-0.09,-0.46
3990.0,0.1,0.0976,-0.05,-0.42
3995.0,0.1,0.1001,0.0,0.34
4000.0,-0.1,0.1012,4.02,4.36
4005.0,-0.1,0.1005,4.01,4.35
4010.0,-0.1,0.0918,3.84,4.18
4015.0,-0.1,0.0758,3.52,3.86
4020.0,-0.1,0.0541,3.08,3.42
4025.0,-0.1,0.0312,2.62,2.96
4030.0,-0.1,0.0109,2.22,2.56
4035.0,-0.1,-0.0112,1.78,2.12
4040.0,-0.1,-0.033,1.34,1.68
4045.0,-0.1,-0.0555,0.89,1.23
4050.0,-0.1,-0.0751,0.5,0.84
4055.0,-0.1,-0.0929,0.14,0.48
4060.0,-0.1,-0.0976,0.05,0.39
4065.0,-0.1,-0.1099,-0.2,-0.57
4070.0,-0.1,-0.1299,-0.6,-0.97
4075.0,-0.1,-0.1266,-0.53,-0.9
4080.0,-0.1,-0.1281,-0.56,-0.93
4085.0,-0.1,-0.123,-0.46,-0.83
4090.0,-0.1,-0.1288,-0.58,-0.95
4095.0,-0.1,-0.1223,-0.45,-0.82
4100.0,-0.1,-0.1208,-0.42,-0.79
4105.0,-0.1,-0.1143,-0.29,-0.66
4110.0,-0.1,-0.1099,-0.2,-0.57
4115.0,-0.1,-0.1092,-0.18,-0.55
4120.0,-0.1,-0.0929,0.14,0.48
4125.0,-0.1,-0.0969,0.06,0.4
4130.0,-0.1,-0.1005,-0.01,-0.38
4135.0,-0.1,-0.1005,-0.01,-0.38
4140.0,-0.1,-0.0947,0.11,0.45
4145.0,-0.1,-0.098,0.04,0.38
4150.0,-0.1,-0.0983,0.03,0.37
4155.0,-0.1,-0.0976,0.05,0.39
4160.0,-0.1,-0.0961,0.08,0.42
4165.0,-0.1,-0.0961,0.08,0.42
4170.0,-0.1,-0.1012,-0.02,-0.39
4175.0,-0.1,-0.1081,-0.16,-0.53
4180.0,-0.1,-0.1045,-0.09,-0.46
4185.0,-0.1,-0.1009,-0.02,-0.39
4190.0,-0.1,-0.103,-0.06,-0.43
4195.0,-0.1,-0.099,0.02,0.36
4200.0,-0.1,-0.0998,0.0,0.34
4205.0,-0.1,-0.0983,0.03,0.37
4210.0,-0.1,-0.0987,0.03,0.37
4215.0,-0.1,-0.1012,-0.02,-0.39
4220.0,-0.1,-0.099,0.02,0.36
4225.0,-0.1,-0.0994,0.01,0.35
4230.0,-0.1,-0.0972,0.06,0.4
4235.0,-0.1,-0.0965,0.07,0.41
4240.0,-0.1,-0.1009,-0.02,-0.39
4245.0,-0.1,-0.1059,-0.12,-0.49
4250.0,-0.1,-0.1019,-0.04,-0.41
4255.0,-0.1,-0.1034,-0.07,-0.44
4260.0,-0.1,-0.1056,-0.11,-0.48
4265.0,-0.1,-0.0929,0.14,0.48
4270.0,-0.1,-0.0972,0.06,0.4
4275.0,-0.1,-0.099,0.02,0.36
4280.0,-0.1,-0.098,0.04,0.38
4285.0,-0.1,-0.1034,-0.07,-0.44
4290.0,-0.1,-0.099,0.02,0.36
4295.0,-0.1,-0.0983,0.03,0.37
4300.0,-0.1,-0.1016,-0.03,-0.4
4305.0,-0.1,-0.0987,0.03,0.37
4310.0,-0.1,-0.1005,-0.01,-0.38
4315.0,-0.1,-0.1092,-0.18,-0.55
4320.0,-0.1,-0.1019,-0.04,-0.41
4325.0,-0.1,-0.1012,-0.02,-0.39
4330.0,-0.1,-0.098,0.04,0.38
4335.0,-0.1,-0.0961,0.08,0.42
4340.0,-0.1,-0.0961,0.08,0.42
4345.0,-0.1,-0.099,0.02,0.36
4350.0,-0.1,-0.0983,0.03,0.37
4355.0,-0.1,-0.0947,0.11,0.45
4360.0,-0.1,-0.1005,-0.01,-0.38
4365.0,-0.1,-0.1034,-0.07,-0.44
4370.0,-0.1,-0.1001,-0.0,-0.37
4375.0,-0.1,-0.098,0.04,0.38
4380.0,-0.1,-0.0896,0.21,0.55
4385.0,-0.1,-0.0998,0.0,0.34
4390.0,-0.1,-0.0983,0.03,0.37
4395.0,-0.1,-0.1009,-0.02,-0.39
4400.0,-0.1,-0.103,-0.06,-0.43
4405.0,-0.1,-0.1027,-0.05,-0.42
4410.0,-0.1,-0.1063,-0.13,-0.5
4415.0,-0.1,-0.1121,-0.24,-0.61
4420.0,-0.1,-0.0987,0.03,0.37
4425.0,-0.1,-0.0976,0.05,0.39
4430.0,-0.1,-0.098,0.04,0.38
4435.0,-0.1,-0.1005,-0.01,-0.38
4440.0,-0.1,-0.0871,0.26,0.6
4445.0,-0.1,-0.0983,0.03,0.37
4450.0,-0.1,-0.1034,-0.07,-0.44
4455.0,-0.1,-0.0969,0.06,0.4
4460.0,-0.1,-0.099,0.02,0.36
4465.0,-0.1,-0.1005,-0.01,-0.38
4470.0,-0.1,-0.0961,0.08,0.42
4475.0,-0.1,-0.0998,0.0,0.34
4480.0,-0.1,-0.1023,-0.05,-0.42
4485.0,-0.1,-0.0983,0.03,0.37
4490.0,-0.1,-0.0983,0.03,0.37
4495.0,-0.1,-0.1005,-0.01,-0.38
4500.0,-0.1,-0.0998,0.0,0.34
4505.0,-0.1,-0.098,0.04,0.38
4510.0,-0.1,-0.1001,-0.0,-0.37
4515.0,-0.1,-0.103,-0.06,-0.43
4520.0,-0.1,-0.098,0.04,0.38
4525.0,-0.1,-0.1012,-0.02,-0.39
4530.0,-0.1,-0.0983,0.03,0.37
4535.0,-0.1,-0.0903,0.19,0.53
4540.0,-0.1,-0.0987,0.03,0.37
4545.0,-0.1,-0.1005,-0.01,-0.38
4550.0,-0.1,-0.0976,0.05,0.39
4555.0,-0.1,-0.1019,-0.04,-0.41
4560.0,-0.1,-0.1019,-0.04,-0.41
4565.0,-0.1,-0.0994,0.01,0.35
4570.0,-0.1,-0.0889,0.22,0.56
4575.0,-0.1,-0.0983,0.03,0.37
4580.0,-0.1,-0.1005,-0.01,-0.38
4585.0,-0.1,-0.1048,-0.1,-0.47
4590.0,-0.1,-0.1019,-0.04,-0.41
4595.0,-0.1,-0.1027,-0.05,-0.42
4600.0,-0.1,-0.1012,-0.02,-0.39
4605.0,-0.1,-0.1005,-0.01,-0.38
4610.0,-0.1,-0.0983,0.03,0.37
4615.0,-0.1,-0.1019,-0.04,-0.41
4620.0,-0.1,-0.0936,0.13,0.47
4625.0,-0.1,-0.0961,0.08,0.42
4630.0,-0.1,-0.1005,-0.01,-0.38
4635.0,-0.1,-0.0954,0.09,0.43
4640.0,-0.1,-0.0961,0.08,0.42
4645.0,-0.1,-0.0954,0.09,0.43
4650.0,-0.1,-0.094,0.12,0.46
4655.0,-0.1,-0.0972,0.06,0.4
4660.0,-0.1,-0.0998,0.0,0.34
4665.0,-0.1,-0.0961,0.08,0.42
4670.0,-0.1,-0.1012,-0.02,-0.39
4675.0,-0.1,-0.1045,-0.09,-0.46
4680.0,-0.1,-0.1034,-0.07,-0.44
4685.0,-0.1,-0.1045,-0.09,-0.46
4690.0,-0.1,-0.1027,-0.05,-0.42
4695.0,-0.1,-0.1052,-0.1,-0.47
4700.0,-0.1,-0.1005,-0.01,-0.38
4705.0,-0.1,-0.0983,0.03,0.37
4710.0,-0.1,-0.0925,0.15,0.49
4715.0,-0.1,-0.0961,0.08,0.42
4720.0,-0.1,-0.0969,0.06,0.4
4725.0,-0.1,-0.103,-0.06,-0.43
4730.0,-0.1,-0.0889,0.22,0.56
4735.0,-0.1,-0.0983,0.03,0.37
4740.0,-0.1,-0.1009,-0.02,-0.39
4745.0,-0.1,-0.0976,0.05,0.39
4750.0,-0.1,-0.0882,0.24,0.58
4755.0,-0.1,-0.1005,-0.01,-0.38
4760.0,-0.1,-0.0994,0.01,0.35
4765.0,-0.1,-0.0983,0.03,0.37
4770.0,-0.1,-0.1048,-0.1,-0.47
4775.0,-0.1,-0.1023,-0.05,-0.42
4780.0,-0.1,-0.099,0.02,0.36
4785.0,-0.1,-0.0998,0.0,0.34
4790.0,-0.1,-0.0994,0.01,0.35
4795.0,-0.1,-0.1019,-0.04,-0.41
4800.0,-0.1,-0.1016,-0.03,-0.4
4805.0,-0.1,-0.1012,-0.02,-0.39
4810.0,-0.1,-0.0961,0.08,0.42
4815.0,-0.1,-0.1019,-0.04,-0.41
4820.0,-0.1,-0.0969,0.06,0.4
4825.0,-0.1,-0.1005,-0.01,-0.38
4830.0,-0.1,-0.099,0.02,0.36
4835.0,-0.1,-0.1056,-0.11,-0.48
4840.0,-0.1,-0.1005,-0.01,-0.38
4845.0,-0.1,-0.1034,-0.07,-0.44
4850.0,-0.1,-0.0983,0.03,0.37
4855.0,-0.1,-0.0983,0.03,0.37
4860.0,-0.1,-0.0983,0.03,0.37
4865.0,-0.1,-0.0969,0.06,0.4
4870.0,-0.1,-0.1027,-0.05,-0.42
4875.0,-0.1,-0.094,0.12,0.46
4880.0,-0.1,-0.099,0.02,0.36
4885.0,-0.1,-0.1005,-0.01,-0.38
4890.0,-0.1,-0.1005,-0.01,-0.38
4895.0,-0.1,-0.0998,0.0,0.34
4900.0,-0.1,-0.0994,0.01,0.35
4905.0,-0.1,-0.1019,-0.04,-0.41
4910.0,-0.1,-0.0998,0.0,0.34
4915.0,-0.1,-0.0998,0.0,0.34
4920.0,-0.1,-0.0994,0.01,0.35
4925.0,-0.1,-0.1034,-0.07,-0.44
4930.0,-0.1,-0.1019,-0.04,-0.41
4935.0,-0.1,-0.1023,-0.05,-0.42
4940.0,-0.1,-0.0998,0.0,0.34
4945.0,-0.1,-0.099,0.02,0.36
4950.0,-0.1,-0.1023,-0.05,-0.42
4955.0,-0.1,-0.1048,-0.1,-0.47
4960.0,-0.1,-0.1012,-0.02,-0.39
4965.0,-0.1,-0.1012,-0.02,-0.39
4970.0,-0.1,-0.09,0.2,0.54
4975.0,-0.1,-0.0976,0.05,0.39
4980.0,-0.1,-0.1023,-0.05,-0.42
4985.0,-0.1,-0.0961,0.08,0.42
4990.0,-0.1,-0.0969,0.06,0.4
4995.0,-0.1,-0.0976,0.05,0.39
5000.0,0.1,-0.0983,-3.97,-4.34
5005.0,0.1,-0.0987,-3.97,-4.34
5010.0,0.1,-0.0827,-3.65,-4.02
5015.0,0.1,-0.0765,-3.53,-3.9
5020.0,0.1,-0.0555,-3.11,-3.48
5025.0,0.1,-0.0356,-2.71,-3.08
5030.0,0.1,-0.0105,-2.21,-2.58
5035.0,0.1,0.0116,-1.77,-2.14
5040.0,0.1,0.033,-1.34,-1.71
5045.0,0.1,0.0533,-0.93,-1.3
5050.0,0.1,0.0722,-0.56,-0.93
5055.0,0.1,0.0863,-0.27,-0.64
5060.0,0.1,0.103,0.06,0.4
5065.0,0.1,0.1121,0.24,0.58
5070.0,0.1,0.1179,0.36,0.7
5075.0,0.1,0.1208,0.42,0.76
5080.0,0.1,0.1219,0.44,0.78
5085.0,0.1,0.1244,0.49,0.83
5090.0,0.1,0.1281,0.56,0.9
5095.0,0.1,0.1179,0.36,0.7
5100.0,0.1,0.1172,0.34,0.68
5105.0,0.1,0.1172,0.34,0.68
5110.0,0.1,0.1106,0.21,0.55
5115.0,0.1,0.1085,0.17,0.51
5120.0,0.1,0.1027,0.05,0.39
5125.0,0.1,0.0961,-0.08,-0.45
5130.0,0.1,0.0921,-0.16,-0.53
5135.0,0.1,0.0954,-0.09,-0.46
5140.0,0.1,0.094,-0.12,-0.49
5145.0,0.1,0.0947,-0.11,-0.48
5150.0,0.1,0.0965,-0.07,-0.44
5155.0,0.1,0.0994,-0.01,-0.38
5160.0,0.1,0.1085,0.17,0.51
5165.0,0.1,0.1045,0.09,0.43
5170.0,0.1,0.0972,-0.06,-0.43
5175.0,0.1,0.0998,-0.0,-0.37
5180.0,0.1,0.1012,0.02,0.36
5185.0,0.1,0.1008,0.02,0.36
5190.0,0.1,0.1034,0.07,0.41
5195.0,0.1,0.1041,0.08,0.42
5200.0,0.1,0.1056,0.11,0.45
5205.0,0.1,0.1005,0.01,0.35
5210.0,0.1,0.0979,-0.04,-0.41
5215.0,0.1,0.0969,-0.06,-0.43
5220.0,0.1,0.1023,0.05,0.39
5225.0,0.1,0.0954,-0.09,-0.46
5230.0,0.1,0.0972,-0.06,-0.43
5235.0,0.1,0.0979,-0.04,-0.41
5240.0,0.1,0.0954,-0.09,-0.46
5245.0,0.1,0.0987,-0.03,-0.4
5250.0,0.1,0.0979,-0.04,-0.41
5255.0,0.1,0.1038,0.08,0.42
5260.0,0.1,0.1034,0.07,0.41
5265.0,0.1,0.1012,0.02,0.36
5270.0,0.1,0.1092,0.18,0.52
5275.0,0.1,0.1019,0.04,0.38
5280.0,0.1,0.1027,0.05,0.39
5285.0,0.1,0.1019,0.04,0.38
5290.0,0.1,0.0976,-0.05,-0.42
5295.0,0.1,0.0965,-0.07,-0.44
5300.0,0.1,0.1001,0.0,0.34
5305.0,0.1,0.1077,0.15,0.49
5310.0,0.1,0.0976,-0.05,-0.42
5315.0,0.1,0.0969,-0.06,-0.43
5320.0,0.1,0.0976,-0.05,-0.42
5325.0,0.1,0.0983,-0.03,-0.4
5330.0,0.1,0.0998,-0.0,-0.37
5335.0,0.1,0.1045,0.09,0.43
5340.0,0.1,0.0994,-0.01,-0.38
5345.0,0.1,0.0983,-0.03,-0.4
5350.0,0.1,0.0987,-0.03,-0.4
5355.0,0.1,0.0998,-0.0,-0.37
5360.0,0.1,0.1023,0.05,0.39
5365.0,0.1,0.1041,0.08,0.42
5370.0,0.1,0.1027,0.05,0.39
5375.0,0.1,0.1038,0.08,0.42
5380.0,0.1,0.1048,0.1,0.44
5385.0,0.1,0.1023,0.05,0.39
5390.0,0.1,0.0998,-0.0,-0.37
5395.0,0.1,0.0976,-0.05,-0.42
5400.0,0.1,0.1038,0.08,0.42
5405.0,0.1,0.0969,-0.06,-0.43
5410.0,0.1,0.0987,-0.03,-0.4
5415.0,0.1,0.0998,-0.0,-0.37
5420.0,0.1,0.0979,-0.04,-0.41
5425.0,0.1,0.0965,-0.07,-0.44
5430.0,0.1,0.1005,0.01,0.35
5435.0,0.1,0.1056,0.11,0.45
5440.0,0.1,0.1005,0.01,0.35
5445.0,0.1,0.1034,0.07,0.41
5450.0,0.1,0.1041,0.08,0.42
5455.0,0.1,0.1008,0.02,0.36
5460.0,0.1,0.1005,0.01,0.35
5465.0,0.1,0.0994,-0.01,-0.38
5470.0,0.1,0.1005,0.01,0.35
5475.0,0.1,0.0965,-0.07,-0.44
5480.0,0.1,0.094,-0.12,-0.49
5485.0,0.1,0.09,-0.2,-0.57
5490.0,0.1,0.0976,-0.05,-0.42
5495.0,0.1,0.1027,0.05,0.39
5500.0,0.1,0.1001,0.0,0.34
5505.0,0.1,0.0969,-0.06,-0.43
5510.0,0.1,0.1005,0.01,0.35
5515.0,0.1,0.0998,-0.0,-0.37
5520.0,0.1,0.0994,-0.01,-0.38
5525.0,0.1,0.0965,-0.07,-0.44
5530.0,0.1,0.1048,0.1,0.44
5535.0,0.1,0.1005,0.01,0.35
5540.0,0.1,0.1038,0.08,0.42
5545.0,0.1,0.0998,-0.0,-0.37
5550.0,0.1,0.1012,0.02,0.36
5555.0,0.1,0.1023,0.05,0.39
5560.0,0.1,0.0998,-0.0,-0.37
