time_ms,theta_ref,theta,control_voltage,motor_voltage
3485.0,0.1,0.0998,-0.01,-0.38
3490.0,0.1,0.0976,-0.06,-0.43
3495.0,0.1,0.1045,0.11,0.45
3500.0,0.1,0.1012,0.03,0.37
3505.0,0.1,0.1048,0.12,0.46
3510.0,0.1,0.1038,0.09,0.43
3515.0,0.1,0.1019,0.05,0.39
3520.0,0.1,0.0983,-0.04,-0.41
3525.0,0.1,0.1048,0.12,0.46
3530.0,0.1,0.1034,0.08,0.42
3535.0,0.1,0.0969,-0.08,-0.45
3540.0,0.1,0.0969,-0.08,-0.45
3545.0,0.1,0.1005,0.01,0.35
3550.0,0.1,0.095,-0.12,-0.49
3555.0,0.1,0.0983,-0.04,-0.41
3560.0,0.1,0.1012,0.03,0.37
3565.0,0.1,0.0983,-0.04,-0.41
3570.0,0.1,0.1008,0.02,0.36
3575.0,0.1,0.094,-0.15,-0.52
3580.0,0.1,0.0998,-0.01,-0.38
3585.0,0.1,0.1063,0.16,0.5
3590.0,0.1,0.0987,-0.03,-0.4
3595.0,0.1,0.103,0.08,0.42
3600.0,0.1,0.1034,0.08,0.42
3605.0,0.1,0.1012,0.03,0.37
3610.0,0.1,0.099,-0.02,-0.39
3615.0,0.1,0.1027,0.07,0.41
3620.0,0.1,0.1041,0.1,0.44
3625.0,0.1,0.0976,-0.06,-0.43
3630.0,0.1,0.0972,-0.07,-0.44
3635.0,0.1,0.099,-0.02,-0.39
3640.0,0.1,0.099,-0.02,-0.39
3645.0,0.1,0.1012,0.03,0.37
3650.0,0.1,0.0979,-0.05,-0.42
3655.0,0.1,0.1012,0.03,0.37
3660.0,0.1,0.1016,0.04,0.38
3665.0,0.1,0.1012,0.03,0.37
3670.0,0.1,0.1005,0.01,0.35
3675.0,0.1,0.099,-0.02,-0.39
3680.0,0.1,0.0838,-0.41,-0.78
3685.0,0.1,0.1005,0.01,0.35
3690.0,0.1,0.0925,-0.19,-0.56
3695.0,0.1,0.0969,-0.08,-0.45
3700.0,0.1,0.1023,0.06,0.4
3705.0,0.1,0.0976,-0.06,-0.43
3710.0,0.1,0.0983,-0.04,-0.41
3715.0,0.1,0.107,0.18,0.52
3720.0,0.1,0.1056,0.14,0.48
3725.0,0.1,0.0998,-0.01,-0.38
3730.0,0.1,0.0983,-0.04,-0.41
3735.0,0.1,0.1012,0.03,0.37
3740.0,0.1,0.0987,-0.03,-0.4
3745.0,0.1,0.1019,0.05,0.39
3750.0,0.1,0.0947,-0.13,-0.5
3755.0,0.1,0.1027,0.07,0.41
3760.0,0.1,0.1019,0.05,0.39
3765.0,0.1,0.1008,0.02,0.36
3770.0,0.1,0.1034,0.08,0.42
3775.0,0.1,0.1048,0.12,0.46
3780.0,0.1,0.1016,0.04,0.38
3785.0,0.1,0.0979,-0.05,-0.42
3790.0,0.1,0.099,-0.02,-0.39
3795.0,0.1,0.0987,-0.03,-0.4
3800.0,0.1,0.0932,-0.17,-0.54
3805.0,0.1,0.0911,-0.22,-0.59
3810.0,0.1,0.0954,-0.11,-0.48
3815.0,0.1,0.1005,0.01,0.35
3820.0,0.1,0.1041,0.1,0.44
3825.0,0.1,0.1045,0.11,0.45
3830.0,0.1,0.099,-0.02,-0.39
3835.0,0.1,0.1045,0.11,0.45
3840.0,0.1,0.1027,0.07,0.41
3845.0,0.1,0.1041,0.1,0.44
3850.0,0.1,0.0994,-0.02,-0.39
3855.0,0.1,0.0954,-0.11,-0.48
3860.0,0.1,0.1008,0.02,0.36
3865.0,0.1,0.1034,0.08,0.42
3870.0,0.1,0.107,0.18,0.52
3875.0,0.1,0.1045,0.11,0.45
3880.0,0.1,0.099,-0.02,-0.39
3885.0,0.1,0.1088,0.22,0.56
3890.0,0.1,0.0867,-0.33,-0.7
3895.0,0.1,0.0976,-0.06,-0.43
3900.0,0.1,0.0961,-0.1,-0.47
3905.0,0.1,0.094,-0.15,-0.52
3910.0,0.1,0.0954,-0.11,-0.48
3915.0,0.1,0.1005,0.01,0.35
3920.0,0.1,0.1114,0.28,0.62
3925.0,0.1,0.1081,0.2,0.54
3930.0,0.1,0.1016,0.04,0.38
3935.0,0.1,0.1067,0.17,0.51
3940.0,0.1,0.1012,0.03,0.37
3945.0,0.1,0.1027,0.07,0.41
3950.0,0.1,0.0932,-0.17,-0.54
3955.0,0.1,0.0947,-0.13,-0.5
3960.0,0.1,0.0911,-0.22,-0.59
3965.0,0.1,0.0914,-0.21,-0.58
3970.0,0.1,0.0947,-0.13,-0.5
3975.0,0.1,0.0965,-0.09,-0.46
3980.0,0.1,0.0979,-0.05,-0.42
3985.0,0.1,0.1041,0.1,0.44
3990.0,0.1,0.1041,0.1,0.44
3995.0,0.1,0.1045,0.11,0.45
4000.0,-0.1,0.1056,5.14,5.48
4005.0,-0.1,0.1001,5.0,5.34
4010.0,-0.1,0.0838,4.59,4.93
4015.0,-0.1,0.0707,4.27,4.61
4020.0,-0.1,0.0374,3.43,3.77
4025.0,-0.1,0.0098,2.74,3.08
4030.0,-0.1,-0.0221,1.95,2.29
4035.0,-0.1,-0.0472,1.32,1.66
4040.0,-0.1,-0.0686,0.79,1.13
4045.0,-0.1,-0.09,0.25,0.59
4050.0,-0.1,-0.1103,-0.26,-0.63
4055.0,-0.1,-0.1219,-0.55,-0.92
4060.0,-0.1,-0.1266,-0.67,-1.04
4065.0,-0.1,-0.1353,-0.88,-1.25
4070.0,-0.1,-0.1368,-0.92,-1.29
4075.0,-0.1,-0.1397,-0.99,-1.36
4080.0,-0.1,-0.1321,-0.8,-1.17
4085.0,-0.1,-0.1208,-0.52,-0.89
4090.0,-0.1,-0.1259,-0.65,-1.02
4095.0,-0.1,-0.1165,-0.41,-0.78
4100.0,-0.1,-0.1168,-0.42,-0.79
4105.0,-0.1,-0.115,-0.38,-0.75
4110.0,-0.1,-0.0907,0.23,0.57
4115.0,-0.1,-0.0958,0.11,0.45
4120.0,-0.1,-0.099,0.02,0.36
4125.0,-0.1,-0.0998,0.01,0.35
4130.0,-0.1,-0.0889,0.28,0.62
4135.0,-0.1,-0.0961,0.1,0.44
4140.0,-0.1,-0.0921,0.2,0.54
4145.0,-0.1,-0.0958,0.11,0.45
4150.0,-0.1,-0.1012,-0.03,-0.4
4155.0,-0.1,-0.099,0.02,0.36
4160.0,-0.1,-0.0958,0.11,0.45
4165.0,-0.1,-0.1005,-0.01,-0.38
4170.0,-0.1,-0.1074,-0.18,-0.55
4175.0,-0.1,-0.1041,-0.1,-0.47
4180.0,-0.1,-0.1038,-0.09,-0.46
4185.0,-0.1,-0.1059,-0.15,-0.52
4190.0,-0.1,-0.0994,0.01,0.35
4195.0,-0.1,-0.0961,0.1,0.44
4200.0,-0.1,-0.0998,0.01,0.35
4205.0,-0.1,-0.0987,0.03,0.37
4210.0,-0.1,-0.1103,-0.26,-0.63
4215.0,-0.1,-0.0947,0.13,0.47
4220.0,-0.1,-0.0998,0.01,0.35
4225.0,-0.1,-0.0969,0.08,0.42
4230.0,-0.1,-0.1019,-0.05,-0.42
4235.0,-0.1,-0.1077,-0.19,-0.56
4240.0,-0.1,-0.0961,0.1,0.44
4245.0,-0.1,-0.1019,-0.05,-0.42
4250.0,-0.1,-0.0976,0.06,0.4
4255.0,-0.1,-0.0987,0.03,0.37
4260.0,-0.1,-0.1045,-0.11,-0.48
4265.0,-0.1,-0.1001,-0.0,-0.37
4270.0,-0.1,-0.1019,-0.05,-0.42
4275.0,-0.1,-0.1063,-0.16,-0.53
4280.0,-0.1,-0.1063,-0.16,-0.53
4285.0,-0.1,-0.0932,0.17,0.51
4290.0,-0.1,-0.0943,0.14,0.48
4295.0,-0.1,-0.0961,0.1,0.44
4300.0,-0.1,-0.0972,0.07,0.41
4305.0,-0.1,-0.1135,-0.34,-0.71
4310.0,-0.1,-0.0976,0.06,0.4
4315.0,-0.1,-0.0889,0.28,0.62
4320.0,-0.1,-0.0983,0.04,0.38
4325.0,-0.1,-0.1001,-0.0,-0.37
4330.0,-0.1,-0.099,0.02,0.36
4335.0,-0.1,-0.0965,0.09,0.43
4340.0,-0.1,-0.1019,-0.05,-0.42
4345.0,-0.1,-0.0932,0.17,0.51
4350.0,-0.1,-0.0965,0.09,0.43
4355.0,-0.1,-0.115,-0.38,-0.75
4360.0,-0.1,-0.1019,-0.05,-0.42
4365.0,-0.1,-0.0947,0.13,0.47
4370.0,-0.1,-0.1027,-0.07,-0.44
4375.0,-0.1,-0.1019,-0.05,-0.42
4380.0,-0.1,-0.1016,-0.04,-0.41
4385.0,-0.1,-0.094,0.15,0.49
4390.0,-0.1,-0.1019,-0.05,-0.42
4395.0,-0.1,-0.1012,-0.03,-0.4
4400.0,-0.1,-0.099,0.02,0.36
4405.0,-0.1,-0.0969,0.08,0.42
4410.0,-0.1,-0.095,0.12,0.46
4415.0,-0.1,-0.1019,-0.05,-0.42
4420.0,-0.1,-0.0961,0.1,0.44
4425.0,-0.1,-0.098,0.05,0.39
4430.0,-0.1,-0.0998,0.01,0.35
4435.0,-0.1,-0.0863,0.34,0.68
4440.0,-0.1,-0.094,0.15,0.49
4445.0,-0.1,-0.103,-0.08,-0.45
4450.0,-0.1,-0.1048,-0.12,-0.49
4455.0,-0.1,-0.1041,-0.1,-0.47
4460.0,-0.1,-0.095,0.12,0.46
4465.0,-0.1,-0.1052,-0.13,-0.5
4470.0,-0.1,-0.1019,-0.05,-0.42
4475.0,-0.1,-0.1009,-0.02,-0.39
4480.0,-0.1,-0.1038,-0.09,-0.46
4485.0,-0.1,-0.1001,-0.0,-0.37
4490.0,-0.1,-0.0983,0.04,0.38
4495.0,-0.1,-0.1012,-0.03,-0.4
4500.0,-0.1,-0.0976,0.06,0.4
4505.0,-0.1,-0.1027,-0.07,-0.44
4510.0,-0.1,-0.0845,0.39,0.73
4515.0,-0.1,-0.0936,0.16,0.5
4520.0,-0.1,-0.0998,0.01,0.35
4525.0,-0.1,-0.0929,0.18,0.52
4530.0,-0.1,-0.1005,-0.01,-0.38
4535.0,-0.1,-0.1092,-0.23,-0.6
4540.0,-0.1,-0.1001,-0.0,-0.37
4545.0,-0.1,-0.1001,-0.0,-0.37
4550.0,-0.1,-0.1059,-0.15,-0.52
4555.0,-0.1,-0.1027,-0.07,-0.44
4560.0,-0.1,-0.094,0.15,0.49
4565.0,-0.1,-0.0961,0.1,0.44
4570.0,-0.1,-0.0961,0.1,0.44
4575.0,-0.1,-0.0998,0.01,0.35
4580.0,-0.1,-0.0976,0.06,0.4
4585.0,-0.1,-0.0911,0.22,0.56
4590.0,-0.1,-0.0998,0.01,0.35
4595.0,-0.1,-0.1041,-0.1,-0.47
4600.0,-0.1,-0.099,0.02,0.36
4605.0,-0.1,-0.107,-0.18,-0.55
4610.0,-0.1,-0.1001,-0.0,-0.37
4615.0,-0.1,-0.1027,-0.07,-0.44
4620.0,-0.1,-0.1019,-0.05,-0.42
4625.0,-0.1,-0.1034,-0.08,-0.45
4630.0,-0.1,-0.1009,-0.02,-0.39
4635.0,-0.1,-0.098,0.05,0.39
4640.0,-0.1,-0.0969,0.08,0.42
4645.0,-0.1,-0.0954,0.11,0.45
4650.0,-0.1,-0.0943,0.14,0.48
4655.0,-0.1,-0.0976,0.06,0.4
4660.0,-0.1,-0.0954,0.11,0.45
4665.0,-0.1,-0.0998,0.01,0.35
4670.0,-0.1,-0.0976,0.06,0.4
4675.0,-0.1,-0.103,-0.08,-0.45
4680.0,-0.1,-0.1099,-0.25,-0.62
4685.0,-0.1,-0.1139,-0.35,-0.72
4690.0,-0.1,-0.1005,-0.01,-0.38
4695.0,-0.1,-0.1005,-0.01,-0.38
4700.0,-0.1,-0.103,-0.08,-0.45
4705.0,-0.1,-0.099,0.02,0.36
4710.0,-0.1,-0.0961,0.1,0.44
4715.0,-0.1,-0.1063,-0.16,-0.53
4720.0,-0.1,-0.0972,0.07,0.41
4725.0,-0.1,-0.099,0.02,0.36
4730.0,-0.1,-0.095,0.12,0.46
4735.0,-0.1,-0.0921,0.2,0.54
4740.0,-0.1,-0.095,0.12,0.46
4745.0,-0.1,-0.0983,0.04,0.38
4750.0,-0.1,-0.1019,-0.05,-0.42
4755.0,-0.1,-0.1009,-0.02,-0.39
4760.0,-0.1,-0.1048,-0.12,-0.49
4765.0,-0.1,-0.1034,-0.08,-0.45
4770.0,-0.1,-0.1045,-0.11,-0.48
4775.0,-0.1,-0.1041,-0.1,-0.47
4780.0,-0.1,-0.1005,-0.01,-0.38
4785.0,-0.1,-0.0903,0.24,0.58
4790.0,-0.1,-0.1019,-0.05,-0.42
4795.0,-0.1,-0.0961,0.1,0.44
4800.0,-0.1,-0.0918,0.21,0.55
4805.0,-0.1,-0.0972,0.07,0.41
4810.0,-0.1,-0.0892,0.27,0.61
4815.0,-0.1,-0.0976,0.06,0.4
4820.0,-0.1,-0.1019,-0.05,-0.42
4825.0,-0.1,-0.1027,-0.07,-0.44
4830.0,-0.1,-0.1038,-0.09,-0.46
4835.0,-0.1,-0.1056,-0.14,-0.51
4840.0,-0.1,-0.107,-0.18,-0.55
4845.0,-0.1,-0.1077,-0.19,-0.56
4850.0,-0.1,-0.0998,0.01,0.35
4855.0,-0.1,-0.098,0.05,0.39
4860.0,-0.1,-0.098,0.05,0.39
4865.0,-0.1,-0.098,0.05,0.39
4870.0,-0.1,-0.0983,0.04,0.38
4875.0,-0.1,-0.094,0.15,0.49
4880.0,-0.1,-0.0994,0.01,0.35
4885.0,-0.1,-0.1034,-0.08,-0.45
4890.0,-0.1,-0.1048,-0.12,-0.49
4895.0,-0.1,-0.1077,-0.19,-0.56
4900.0,-0.1,-0.1005,-0.01,-0.38
4905.0,-0.1,-0.099,0.02,0.36
4910.0,-0.1,-0.0954,0.11,0.45
4915.0,-0.1,-0.0947,0.13,0.47
4920.0,-0.1,-0.1012,-0.03,-0.4
4925.0,-0.1,-0.107,-0.18,-0.55
4930.0,-0.1,-0.0961,0.1,0.44
4935.0,-0.1,-0.1103,-0.26,-0.63
4940.0,-0.1,-0.0976,0.06,0.4
4945.0,-0.1,-0.1034,-0.08,-0.45
4950.0,-0.1,-0.1009,-0.02,-0.39
4955.0,-0.1,-0.1128,-0.32,-0.69
4960.0,-0.1,-0.0987,0.03,0.37
4965.0,-0.1,-0.0954,0.11,0.45
4970.0,-0.1,-0.0972,0.07,0.41
4975.0,-0.1,-0.099,0.02,0.36
4980.0,-0.1,-0.0936,0.16,0.5
4985.0,-0.1,-0.0896,0.26,0.6
4990.0,-0.1,-0.0987,0.03,0.37
4995.0,-0.1,-0.0983,0.04,0.38
5000.0,0.1,-0.1038,-5.09,-5.46
5005.0,0.1,-0.1027,-5.07,-5.44
5010.0,0.1,-0.082,-4.55,-4.92
5015.0,0.1,-0.0711,-4.28,-4.65
5020.0,0.1,-0.0468,-3.67,-4.04
5025.0,0.1,-0.025,-3.13,-3.5
5030.0,0.1,0.0073,-2.32,-2.69
5035.0,0.1,0.0279,-1.8,-2.17
5040.0,0.1,0.0675,-0.81,-1.18
5045.0,0.1,0.0882,-0.3,-0.67
5050.0,0.1,0.1048,0.12,0.46
5055.0,0.1,0.1201,0.5,0.84
5060.0,0.1,0.1324,0.81,1.15
5065.0,0.1,0.1342,0.86,1.2
5070.0,0.1,0.1357,0.89,1.23
5075.0,0.1,0.1393,0.98,1.32
5080.0,0.1,0.1379,0.95,1.29
5085.0,0.1,0.1386,0.96,1.3
5090.0,0.1,0.1244,0.61,0.95
5095.0,0.1,0.1266,0.67,1.01
5100.0,0.1,0.1092,0.23,0.57
5105.0,0.1,0.1034,0.08,0.42
5110.0,0.1,0.103,0.08,0.42
5115.0,0.1,0.0896,-0.26,-0.63
5120.0,0.1,0.0903,-0.24,-0.61
5125.0,0.1,0.0932,-0.17,-0.54
5130.0,0.1,0.094,-0.15,-0.52
5135.0,0.1,0.0852,-0.37,-0.74
5140.0,0.1,0.0903,-0.24,-0.61
5145.0,0.1,0.0954,-0.11,-0.48
5150.0,0.1,0.1223,0.56,0.9
5155.0,0.1,0.0965,-0.09,-0.46
5160.0,0.1,0.1008,0.02,0.36
5165.0,0.1,0.0972,-0.07,-0.44
5170.0,0.1,0.0954,-0.11,-0.48
5175.0,0.1,0.099,-0.02,-0.39
5180.0,0.1,0.099,-0.02,-0.39
5185.0,0.1,0.0976,-0.06,-0.43
5190.0,0.1,0.1008,0.02,0.36
5195.0,0.1,0.1041,0.1,0.44
5200.0,0.1,0.1081,0.2,0.54
5205.0,0.1,0.103,0.08,0.42
5210.0,0.1,0.1038,0.09,0.43
5215.0,0.1,0.1038,0.09,0.43
5220.0,0.1,0.0983,-0.04,-0.41
5225.0,0.1,0.1008,0.02,0.36
5230.0,0.1,0.1023,0.06,0.4
5235.0,0.1,0.0929,-0.18,-0.55
5240.0,0.1,0.0932,-0.17,-0.54
5245.0,0.1,0.094,-0.15,-0.52
5250.0,0.1,0.094,-0.15,-0.52
5255.0,0.1,0.0961,-0.1,-0.47
5260.0,0.1,0.1059,0.15,0.49
5265.0,0.1,0.1096,0.24,0.58
5270.0,0.1,0.0998,-0.01,-0.38
5275.0,0.1,0.0972,-0.07,-0.44
5280.0,0.1,0.1067,0.17,0.51
5285.0,0.1,0.1012,0.03,0.37
5290.0,0.1,0.1027,0.07,0.41
5295.0,0.1,0.1012,0.03,0.37
5300.0,0.1,0.1041,0.1,0.44
5305.0,0.1,0.1041,0.1,0.44
5310.0,0.1,0.0918,-0.21,-0.58
5315.0,0.1,0.0998,-0.01,-0.38
5320.0,0.1,0.0987,-0.03,-0.4
5325.0,0.1,0.0925,-0.19,-0.56
5330.0,0.1,0.0943,-0.14,-0.51
5335.0,0.1,0.0976,-0.06,-0.43
5340.0,0.1,0.1012,0.03,0.37
5345.0,0.1,0.1012,0.03,0.37
5350.0,0.1,0.0994,-0.02,-0.39
5355.0,0.1,0.0961,-0.1,-0.47
5360.0,0.1,0.1041,0.1,0.44
5365.0,0.1,0.1041,0.1,0.44
5370.0,0.1,0.1012,0.03,0.37
5375.0,0.1,0.1056,0.14,0.48
5380.0,0.1,0.1008,0.02,0.36
5385.0,0.1,0.1019,0.05,0.39
5390.0,0.1,0.0929,-0.18,-0.55
5395.0,0.1,0.0896,-0.26,-0.63
5400.0,0.1,0.0932,-0.17,-0.54
5405.0,0.1,0.0965,-0.09,-0.46
5410.0,0.1,0.0969,-0.08,-0.45
5415.0,0.1,0.0994,-0.02,-0.39
5420.0,0.1,0.1027,0.07,0.41
5425.0,0.1,0.0969,-0.08,-0.45
5430.0,0.1,0.0961,-0.1,-0.47
5435.0,0.1,0.103,0.08,0.42
5440.0,0.1,0.1027,0.07,0.41
5445.0,0.1,0.1027,0.07,0.41
5450.0,0.1,0.1056,0.14,0.48
5455.0,0.1,0.1059,0.15,0.49
5460.0,0.1,0.0983,-0.04,-0.41
5465.0,0.1,0.1012,0.03,0.37
5470.0,0.1,0.094,-0.15,-0.52
5475.0,0.1,0.1048,0.12,0.46
5480.0,0.1,0.1016,0.04,0.38
5485.0,0.1,0.1295,0.74,1.08
5490.0,0.1,0.0972,-0.07,-0.44
5495.0,0.1,0.0954,-0.11,-0.48
5500.0,0.1,0.0961,-0.1,-0.47
5505.0,0.1,0.0936,-0.16,-0.53
5510.0,0.1,0.0972,-0.07,-0.44
5515.0,0.1,0.1019,0.05,0.39
5520.0,0.1,0.0969,-0.08,-0.45
5525.0,0.1,0.0998,-0.01,-0.38
5530.0,0.1,0.0954,-0.11,-0.48
5535.0,0.1,0.1041,0.1,0.44
5540.0,0.1,0.1027,0.07,0.41
5545.0,0.1,0.1034,0.08,0.42
5550.0,0.1,0.1067,0.17,0.51
